actual,predicted,correct
sakFXAj,sakFXAj,True
WaaKpmaX,WaaKpmaX,True
HCtDrDvSZ,HCtOTDvSZ,False
YxbJHzcIE,YzbJHzclE,False
Emhlv,Emhlv,True
LbsaDD,LbsaDD,True
HkbFXaE,HkbFXaE,True
PMeNcBtpF,PMeNcBtpF,True
MkbXbrks,MkbXbrks,True
CplRtWlR,CpIRtWlR,False
dPjtTqi,dPjiTqi,False
djzxfoS,djzsroS,False
HrjPev,HrjPev,True
MrBum,MrBum,True
UDzZUKzb,UDzZUKzb,True
IdvggtFio,IdvggtFio,True
VTEnvvpPB,VTEnvvpPB,True
vdrgk,vdrgk,True
ccCcxN,ccCccN,False
YYrBe,YYrBe,True
OPsdL,OPsdL,True
OZLRJFx,OZLRJFk,False
CQgEM,CQgEM,True
oHYAh,oHYAh,True
Nafxao,Nafkao,False
eBUgtr,eBUgtr,True
MsCKMAW,MsCKMAW,True
EPtWXwMfg,EPtWXwMfg,True
eLKWd,eLKWd,True
ROCkVJ,ROCkVJ,True
tTXAYRng,tTXAYRng,True
eMRoWQBO,eMRoWQBO,True
KkUyf,KkUyf,True
zzsSen,zzsSen,True
vGusTrrz,vGusTrrz,True
mNRAye,mNRAye,True
BqegGPhPg,BqeeGPPPg,False
RdUKFMOj,RdUKFMOj,True
dBfyqFM,dBfyqFM,True
pgdEKxkM,pgdEKkkM,False
ihnyMp,ihnyMp,True
FOxvnnbr,FOvvnnbr,False
WtwIHoPC,WtwIHoPC,True
HIlrIfie,Hllrfiee,False
jMWTqPm,jMMTqPm,False
mshtNbLfS,mshhNbLfS,False
sLNvBN,sLNvBN,True
PlqZxZgkd,PIqZwZgkd,False
QDjnzpV,QDjnzpV,True
ErmQX,ErmQX,True
oQqFd,oQqFd,True
uMgqiIPa,uMqqllPa,False
ISrNtEMqg,ISrttEMqg,False
lJihIxLrs,IJihIkLss,False
slVxK,sIVvK,False
JsGHjQMWQ,JsGHjQMWQ,True
ucAzWtxT,ueAzWtvT,False
tLQUO,tLQUO,True
RINbcMI,RlNbcMI,False
XgNcrqFx,XgNcrqFk,False
CBhge,CBhge,True
LhZiD,LhZlD,False
HDHFxNKS,HDHFsNKS,False
dXEdUadGw,dXEdUadGw,True
KyGpjZ,KyGpjZ,True
ACjUu,ACjUu,True
cblHOAO,cbIHOAO,False
lOuop,lOuop,True
akBsWvjHj,akBsWyjHj,False
HVLwIQR,HVLwIQR,True
SGOYEtH,SGOYEtH,True
MdoJkFYd,MdoJkFYd,True
OudFAI,OudFAl,False
msycW,msycW,True
ZRLHZTk,ZRLHZTk,True
EScGPFi,EScGPFi,True
OSaLQZ,OSaLQZ,True
mLlMiwHhE,mLINwvHhE,False
TNwGQUzd,TNwGQUzd,True
eGhUQ,eGhUQ,True
gjHiq,gjHiq,True
rvhFks,rvhFks,True
OJcRNlOU,OJcRNIOU,False
GIpnUE,GIpnUE,True
iQFpER,iQFpER,True
pUOGTaY,pUOGTaY,True
jpuRgqOTM,jpuRgqOTM,True
gnDLRTE,gnDLRTE,True
CTOoSQjHT,CTOoSQjHT,True
JiBNU,JiBNU,True
clrmQ,cIrmQ,False
lInjiM,IlnjiM,False
VQSrTfQZ,VQSrTfQZ,True
YqQgKxJk,YqQqKsJk,False
hkIikkPCb,hkIIkkPCb,False
AKOggDO,AKOggDO,True
EAzgAo,EAzgAo,True
sOlfj,sOlfj,True
COSElF,COSElF,True
SZvAyaEnX,SZvAyaEnX,True
tiRDYbPi,tiRDYbPi,True
lYqBqU,IYqBqU,False
jmoawL,jmoawL,True
bYONOdA,bYONOdA,True
XUFQrMPtI,XUFQrMPtI,True
tFdvl,tFdvI,False
PtbAAL,PtbAAL,True
DQCXSDVS,DQCXSDVS,True
LrykkimS,LrykkimS,True
xRdCPdu,sRdCPdu,False
KIMVi,KIMVi,True
tewuFG,tewuFG,True
ZDcJX,ZDcJX,True
KyRoXruN,KyRoXruN,True
wlqnFt,wIqnFt,False
lxpGMBMzi,IspGMBMzi,False
MCzKj,MCzKj,True
sePhf,sePhf,True
eYFCwR,eYFCwR,True
DFjUUjCjO,DFjUUjCjO,True
vHNWIdve,vHWWldve,False
hPriA,hPriA,True
CwPhxH,CwPhkH,False
aaMNb,aaMNb,True
XAvyB,XAvyB,True
wfzgdgW,wfzadgW,False
UIUgzNG,UIUgzNG,True
SkGZqmS,SkGZqmS,True
qutWMeu,qutWMeu,True
KlMrJpU,KlMrJpU,True
kOLEdtr,kOLEdtr,True
rTVvhcjFB,rTVvhcjFB,True
hNMNJuA,hNMNJuA,True
IRttOk,IRttOk,True
nyNDVv,nyNDVv,True
xxZvMWt,skZvMWt,False
KhvXeB,KhvXeB,True
OHQMp,OHQMp,True
HwmpO,HwmpO,True
XQffslmc,XQffslmc,True
ZAWbtknw,ZAWbtknw,True
ZGRJNb,ZGRJNb,True
LdQHS,LdQHS,True
lUGNSGSCq,IUGNSGSCq,False
MRqANXcm,MRqANXcm,True
AajTTfY,AajTTfY,True
eGFgNSZA,eGFgNSZA,True
trcYzzVZd,trcYzzVZd,True
cuPRKRWz,cuPRKRWz,True
JsuSnw,JsuSnw,True
hEjTXpo,hEjTXpo,True
EGuqwgVX,EGuqwgVX,True
rvmAb,rvmAb,True
VeevsaOw,VeevsaOw,True
LTWsusrJT,LTWsussJT,False
muXmyBwoQ,muXmyBwoQ,True
MnqxUqs,MnqkUqs,False
ykYhrA,ykYhrA,True
ikpXr,ikpXr,True
pWggVUCi,pWggVVCi,False
oyMxxynI,oyMzkynl,False
NRsKEW,NRsKEW,True
FHLODdN,FHLODdN,True
hgdTZ,hgdTZ,True
uzTirmEKc,uzTimmEKc,False
sebKfw,sebKfw,True
MkNPdG,MkNPdG,True
HYABMjoa,HYABMjoa,True
OhMoRsh,OhMoRsh,True
xuexnLOY,suesnLOY,False
QrnvRfws,QrrvRfws,False
ruNhizopo,ruNhizopo,True
bIlmbarWt,bIImbarWt,False
BrGNkycl,BrGNkycl,True
oZMrnX,oZMrnX,True
ksuahUWo,ksuahUWo,True
fMCqhfbTR,fMCqhhbTR,False
zdseiuo,zdssiuo,False
UHtNZgJSt,UHHNZgJSt,False
dTTYmttGr,dTTYmttGr,True
bYhvdyY,bYhvdyY,True
qJfdBYs,qJfaBYs,False
pCZDzDq,pCZZzDq,False
iDHlPF,iDHIPF,False
oJsHTzk,oJsHTzk,True
XELLKWzTz,XELLKWzTz,True
BtrxT,BtrkT,False
XMcGgZZ,XMcGgZZ,True
iMompe,iMompe,True
GveXcAkyF,GveXcAkyF,True
LxlUB,LzIUB,False
bbnftP,bbnftP,True
RutxY,RutkY,False
HkuGtaaQ,HkuGtaaQ,True
eHaRu,eHaRu,True
CYfzsNAZ,CYfzsNAZ,True
MmqCLtcF,MmqCLtcF,True
wyyZIZuW,wyyZIZuW,True
BTojAqnJm,BTopAqnJm,False
gxJEt,gvJEt,False
FTUHeUo,FTUHeUo,True
qeYwnha,qeYwnha,True
NmaPpiot,NmaPpjot,False
jLpTKX,jLpTKX,True
HVOZq,HVOZq,True
BQFadSV,BQFadSV,True
ZcrYmc,ZcfYmc,False
qHpGeuU,qHpGeuU,True
vFgvPPlSb,vFgvPllSb,False
tESfftJ,tESfffJ,False
ttKSIQ,ttKSIQ,True
qpfGR,qpfGR,True
XfiNVg,XfiNVg,True
cqjkhpuQ,cqjkhpuQ,True
pPRqt,pPRqt,True
hRPNS,hRPNS,True
iTwsTNl,iTwsTNI,False
OKbAa,OKbAa,True
aiRxA,aiRkA,False
ucSzegD,ucSzegD,True
mSavGNisK,mSavGNisK,True
MHqMwQD,MHqMwQD,True
fHYBboQ,fHYBooQ,False
ZoljooeAk,ZoIjooeAk,False
xBgGHhBDm,kBgGHhBDm,False
CUXEYjz,CUXEYjz,True
nQlcIZA,nQlclZA,False
EHsAVbnCO,EHsAVbnCO,True
CcCrRkAVO,CcCrRkAVO,True
gbdqMc,gbdqMc,True
sDxeAN,sDseAN,False
KAdEZYPKL,KAdEZYYKL,False
ItRtoVeaz,ItRtoVeaz,True
uWcJlks,uWcJlks,True
evvKxTrfy,evvKsTrfy,False
WGbeZUFWN,WCeesUFWN,False
LMTqTE,LMTqTE,True
yQfav,yQfav,True
eunOSlw,eunOSlw,True
MznlTVhk,MznlTVhk,True
WZVVpap,WZVVpap,True
tgJghxMsc,tggghwMsc,False
QrxCIZg,QrsClZg,False
rmXmGqqIf,rmXmGqqtf,False
JkiTeAenG,JkiTeAenG,True
BBoYIG,BBoYlG,False
qwHzeyg,qwHzsyg,False
QteZQ,QteZQ,True
pPPaRLISO,pPPaRLISO,True
rmTRmme,rmTRmme,True
kyztXQxK,kyzYXQkK,False
bkAbekoQ,bkAbekoQ,True
FofvG,FofvG,True
zALRXW,zALRXW,True
RchbhbjH,RchbhbjH,True
IfpzPuU,IfpzPuU,True
CIQJQsl,ClQJQsI,False
mRmui,mRmui,True
YyDgCB,YyDgCB,True
ImwXTE,ImwXTE,True
gAYhXuz,gAYhXuz,True
Fnjhwp,Fnjhwp,True
mWvoUgPF,mWvoUgPF,True
KzWbX,KzWbX,True
nnkHN,nnkHN,True
jcksvsPw,jcksvsPw,True
riXLn,riXLn,True
yICRCLnty,ylCRCLhty,False
hNvGCnA,hNvGGnA,False
FTbzQBD,FTbzQBD,True
SdMTwIpe,SdMTwIpe,True
HkDNG,HkDNG,True
yySYZ,yySYZ,True
tVOsqlEW,tVOsqIEW,False
IyDCoFPI,IyDCoFPI,True
pKAfhzek,pKAfhzek,True
zPmWtjiu,zPmWtjiu,True
thJupeoAA,thJupeoAA,True
ZqiNQ,ZqiNQ,True
RLFBRon,RLFRRon,False
BgrdNnG,BgrdNnG,True
WnXTCxF,WnXTCkF,False
ChOeH,ChOeH,True
gXXpVe,gXXpVe,True
OiLec,OiLec,True
PEymRfERN,PEymRfERN,True
UrCzs,UrCzs,True
klCVn,klCVn,True
jAwuQEEt,jAwuQEEt,True
zBNtk,zBNtk,True
chEloWQp,chEIoWQp,False
LOYqdB,LOYqdB,True
wzkdYZ,wzkdYZ,True
DLGzmg,DLGzmg,True
NYmEa,NYmEa,True
CwyqzOLo,CwyqzOLo,True
YYyrJk,YYyrJk,True
wxAbW,wsAbW,False
FNpKfa,FNpKfa,True
tblqXDDzN,tbtqXDDzN,False
zPdFrq,zPdFrq,True
SNhcmUg,SNhcmUg,True
yaMYcSg,yaMYcSg,True
pzyLr,pzyLr,True
CNnIbF,CNnIbF,True
rOMpHjiW,rOMpHjiW,True
eZMZQBueo,eZMZQOueo,False
DmxqAVip,DmwqAkip,False
qeEqsA,qeEqsA,True
PtataI,Ptatal,False
ZWfBs,ZWfBs,True
tgCqWr,tgCqWr,True
lsTRiBP,IsTRiBP,False
PPBKx,PPBKs,False
sYqBkG,sYqBkG,True
lITJs,IITJs,False
jNgZsVB,jNgZsVB,True
arbCNaTuS,arbCNaTuS,True
ncfXr,ncfXr,True
qNIYbMU,qNIYbMU,True
iBCKrOmYz,iBCKrOmYz,True
ReAFo,ReAFo,True
AbUdvb,AbUdvb,True
pdLOhbLf,pdLOhbLf,True
lJQBZd,IJQBZd,False
TmAunI,TmAunl,False
WDVWMAXc,WDVWMAXc,True
VIBcFAMgt,VIBcFAMgt,True
GCEspDrtU,GGEspDrtU,False
rwdSEbw,rwdEEbw,False
FRrJlmrgH,FRrJImmgH,False
kPOJPJ,kPOJPJ,True
SyNFY,SyNFY,True
CyzmeNyk,CyzmeNyk,True
uxoeE,uzoeE,False
SCTbTjW,SCTbTjW,True
CRuZcR,CRuZcR,True
lpDps,IpDps,False
SSRbn,SSRbn,True
XejWld,XejWld,True
TniTnFD,TninnFD,False
xnHliOGY,knHIIOGY,False
NkMqtzKmE,NkMqtzKmE,True
quvFbLgp,quvFbLgp,True
iucxEXojH,iucsEXojH,False
msWrsa,msWrsa,True
dSXBBBB,dSXBBBB,True
SBiBn,SBiBn,True
elelnwaVc,eIeInwaVc,False
XPkwJmal,XPkwJmal,True
gHyMN,gHyMN,True
mDyLinxz,mDyLinzz,False
QObAn,QObAn,True
WXYXvg,WXYXvg,True
UuCauyP,UuCauyP,True
nUkOT,nUkOT,True
eDrgyxMik,eDrgykMik,False
oXWRrPDm,oXWRrPDm,True
QONgnNbjp,QONgnNbjp,True
TlijQO,TlijQO,True
KNWhR,KNWhR,True
KjevSeXG,KjevSeXG,True
szUFCUSq,szUFCUSq,True
EFRavmDBS,EFRavmDBS,True
YgBgZ,YgBgZ,True
guptNjMKD,guptNjMKD,True
QDHPmlOu,QDHPmlOu,True
tJqjEhewX,tJqEFhewX,False
gwBfMYe,gwBfMYe,True
yFkjdKcVj,yFkjdKcVj,True
qWuJrOl,qWuJrOI,False
tHiZsKCz,tHiZsKCz,True
xaFJR,kaFJR,False
mIItskip,mlltskjp,False
LaGGN,LaGGN,True
YqPfbCdPa,YqPfbCdPa,True
SxPYnjR,SsPYnjR,False
wZowONlFK,wZowONIFK,False
kZefs,kZefs,True
QzFUt,QzFUt,True
BCymn,BCymn,True
FGonEyKFj,FGonEyKFj,True
KxpQD,KspQD,False
abTxUM,abTkUM,False
wzpsKL,wzpsKL,True
lYiPgYq,IYiPgYq,False
HvSvkg,HvSvkg,True
OSzfM,OSzfM,True
amNiqjKj,amNiqjKj,True
BxCES,BsCES,False
IFqlL,IFqIL,False
vUOXb,vUOXb,True
TppDyVH,TppDyVH,True
kFhdkaeTB,kFhdkoeTB,False
IINoe,llNoe,False
iAmWaGIJ,iAmWaGIJ,True
vMvtOqP,vMvtOqP,True
iXQAJSJS,iXQAJSJS,True
hVFidPp,hVFldPp,False
awHISSds,awHISSds,True
ECpJHxF,ECpJHsF,False
KWeQjPmYR,KWeQjPmYR,True
NTBgDa,NTBgDa,True
fizAqZTz,fizAqZTz,True
sgtvv,sgtvv,True
fyPms,fyPms,True
mtUYa,mtUYa,True
aquGrb,aquGrb,True
NmJIk,NmJlk,False
fSJjUgRs,fSJjUgRs,True
QeavVHrUC,QeavVHrUC,True
uKPWR,uKPWR,True
NcgNiFZg,NcgNiFZg,True
rigOdDyq,rigOdDyq,True
zZocdNc,zZccdNc,False
JJHHuu,JJHHuu,True
vvjQI,vvjQI,True
rZMCTF,rZMCTF,True
ooexNDvN,ooesNDvN,False
PUvpzq,PUvpzq,True
BSnZLu,BSnZLu,True
PvhadrDU,PvhadrDU,True
tWdWIRV,tWdWlRV,False
GlXgWmdpX,GlXgWmdpX,True
bPpVXykR,bPpVXykR,True
qjiDjFaWe,qjjDjFaWe,False
czZLDF,czZLDF,True
IkTOdqs,lkTOdqs,False
TgUgfdF,TgUgfdF,True
dASPiZrAx,dASPlZrAk,False
oZlQUCIA,oZIQUClA,False
vctsZ,vctsZ,True
rOkNBmp,rOkNBmp,True
HPyNbHXi,HPyNbHXi,True
pWLlE,pWLIE,False
IaNsmik,IaNsmik,True
pfJvOPHua,pfivOPHua,False
aXphIme,aXphlme,False
rURgdRnX,rURgdRnX,True
nrFWy,nrFWy,True
uoEkmkgd,uoEkmkgd,True
dhmIYT,dhmlTT,False
MnGSiYMe,MnGSiiMe,False
FpUahSHH,FpUahSHH,True
dcNGKlSCO,dcNGKISGO,False
wifxfZ,wifzfZ,False
DdrFSKjGl,DdrFSKjGl,True
ImhRHXNC,ImhRHXKC,False
DYsKiefaK,DYsKiefaK,True
vutcMPhv,vutcMPhv,True
RlPXV,RIPXV,False
psGribFP,psGribFP,True
TevpcXkZ,TevpcXkZ,True
UOotk,UOotk,True
vJHlVIJp,vJHIVJJp,False
ylNONqV,ylNONqV,True
fJQrY,fJQrY,True
TqAoplUJz,TqAppIUUz,False
ZDLOtG,ZDLOtG,True
CxzOSbYiX,CzzOSbYIX,False
laZKtJg,IaZKtJg,False
mfnXZHZez,mfnXZHZsz,False
YktNUP,YktNUP,True
VeTITXie,VeTTTXie,False
rjlFnq,rjlFnq,True
oJloj,oJIoj,False
MnDVKSIcw,MnDVKSlcw,False
koCSqsBZ,koCSqsBZ,True
ipRmRQBCz,ipRmRQBCz,True
oHmvPs,oHmvPs,True
ooSloB,ooSloB,True
COtHjs,COtHjs,True
JqCaY,JqCaY,True
EWgdXV,EWgdXV,True
ZcmIbENRC,ZcmIbENRC,True
HTIYm,HTIYm,True
supfWs,supfWs,True
AoArFrOQP,AoAfFrOQP,False
ZfPVktwQ,ZfPVktwQ,True
CosTTXd,CosTTXd,True
xprjFL,kprjFL,False
EtpyJT,EtpyJT,True
qvSPqb,qvSPqb,True
tyFWsOu,tyFWsOu,True
GkIhE,GkIhE,True
xpxVDBCk,kpkVDBGk,False
qqNMSse,qqNMSse,True
EdRyCM,EdRyCM,True
HegIzPkW,HeglzPkW,False
RKJyk,RKJyk,True
RmuWuka,RmuWuka,True
MBrBynCXP,MBrBynGXP,False
ULXkNBqdd,ULXkNBqdd,True
lNsLXYbkd,INsLXYbkd,False
IXyUGvL,IXyUGvL,True
lvCUka,IvCUka,False
mRgQg,mRgQg,True
BhrGNIKu,BhrGlKKu,False
qQRJdI,qQRJdI,True
uHfwQos,uHfwQos,True
tUyQiOZj,tUyQiOZj,True
FjNyrwA,FjNyrwA,True
BojNQf,BojNQf,True
vaxYzv,vakYzv,False
onLWs,onLWs,True
CcEoU,CcEoU,True
VjePcjhcU,VjePcjhcU,True
zCmrxir,zCmrsir,False
YYmCF,YYmCF,True
gwxUaNy,gwkUaNy,False
MzYavyX,MzYavyX,True
oZWcJVd,oZWcJVd,True
VfgNmNYI,VfgNmNYl,False
rzfDVRt,rzfDVRt,True
axYAMifn,avYAMifn,False
NkECBWir,NkECBWir,True
iUBpBUz,iUBpBUz,True
imObzj,imObzj,True
vXecQSlDi,vXccQSlDi,False
euMynjx,euMynjk,False
ANjAwe,ANjAwe,True
QRSRIc,QRSRlc,False
serdKYDF,serdKYDF,True
suZus,suZus,True
CwsBvOF,CwsBvOF,True
qbXpUKX,qbXpUKX,True
gXnnxiR,gXnnkiR,False
MfGCWQgc,MfGCWQgc,True
QbholqnF,QbhoIqnF,False
yANXtFE,yANXtFE,True
dzCbcqj,dzCbcqj,True
LAPVD,LAPVD,True
wRIQl,wRIQI,False
ooxqwAe,ookqwAe,False
sVyDNjWx,sVyDNjWw,False
QkdJUJ,QkaJUJ,False
wwxxr,wwkkr,False
YdKgT,YdKgT,True
ojYjIzK,ojYjjzK,False
pwBLCOY,pwBLCOY,True
XlBmTrZl,XIBmTrZl,False
fJNnXkv,fJNnXkv,True
MhrrY,MhrrY,True
xFwsgid,sFwsgid,False
LfggB,LfggB,True
RatcM,RatcM,True
kuAIiwXy,kuAiiwXy,False
iEQzqKSeb,iEQzqKSeb,True
qqbaS,qqbaS,True
hOgOBv,hOgOBv,True
EDPQfh,EDPQfh,True
DNvjiS,DNvjiS,True
lrkKjXzp,lrkKjXzp,True
sdPxzf,sdPwzf,False
NlfWgkzuT,NifWgkzuT,False
EhtYauFxs,EhtYauFss,False
IZYsJ,IZYsJ,True
kqxBbAK,kqwBbAK,False
MhZnZzcn,MhZnZzcn,True
kmEgbkIO,kmEgbkIO,True
gtgry,gtgry,True
SODvmVUn,SODvmVUn,True
djEhOP,djEhOP,True
HgnBXD,HgnBXD,True
OZSKnzfko,OZSKnzfko,True
YiwiuIx,Yiwiuik,False
TavnJRI,TavnJRl,False
udwtze,udwtze,True
pZHIYkAS,pZHlYkAS,False
BofoZ,BofoZ,True
vXydElDiO,vXydEIDiO,False
ZSYBXmjFD,ZSYBXmjFD,True
AdyxmZ,AdykmZ,False
FGwwz,FGwwz,True
tXYQPjlT,tXYQPjIT,False
IeHnNXQo,IeHnNXQo,True
KGDxEKkRV,KGGsEKkRV,False
jOqkeLxHQ,jOqkeLkHQ,False
eqFWmhHxM,eqFWmhHkM,False
rIvCJBe,rlvCJBe,False
VxlYedm,VklYedm,False
wdJbhaqVy,wdJbhaqVy,True
DmoFwn,DmoFwn,True
teinht,teinht,True
uxgEUtbhF,uwgEUtbhF,False
ePkDb,ePkDb,True
SEFldk,SEFIdk,False
UGVyf,UGVyf,True
zwkHrQE,zwkHrQE,True
HSVaajkL,HSVaajkL,True
empYoKEO,empYoKEO,True
FSkDlRd,FSkDIRd,False
GzabjHF,GzabjHF,True
LUVjsTwmk,LUiysTwmk,False
XRBocAIGs,XRBocAIGs,True
kSNMbk,kSNMbk,True
eXMOjYj,eXMOjYj,True
uFbxGPh,uFbkGPh,False
ugtQHpKX,ugtQHpKX,True
UHLjxas,UHLjzas,False
GqZADHybQ,GqZADHybQ,True
ORtbVf,ORtbVf,True
NveftcoZ,NvettccZ,False
eYVSp,eYVSp,True
ciGPyFQ,ciGPyFQ,True
XKYqXDz,XKYqXDz,True
vKlUlmNx,vKIUImNk,False
RWfwhrqk,RWfwhrqk,True
xazrfK,zazrfK,False
WsOBNqQGW,WsOBNqQGW,True
PwMXiDX,PwMXiDX,True
UWopO,UWopO,True
vcaCh,vcaCh,True
GaZnecUc,GaZnccUc,False
bkVvlhgKV,bkVvthgKV,False
SHHQw,SHHQw,True
Reafeu,Reafeu,True
yVcbi,yVcbi,True
tsrlmru,tslmmru,False
mQHyi,mQHyi,True
IPbZXOsH,IPbZXOsH,True
dKvjfNsxJ,dKvjfNssJ,False
FREpexrE,FREpesrE,False
uWXukuqNl,uWXukuqNI,False
Ggmrpy,Ggmrpy,True
FIBOg,FlBOg,False
hxUUrKcq,hzUUrKcq,False
FfDiWH,FfDiWH,True
kRoPcPP,kRoPcPP,True
Uikmw,Uikmw,True
YJcEvPT,YJcEvPT,True
AFbotr,AFbotr,True
PmFus,PmFus,True
mkTrx,mkTrk,False
UllbAeq,UlIbAeq,False
rdHZLNe,rdHZLNe,True
zvLiOhaV,zvLiOhaV,True
DKVVOkDa,DKVVOkDa,True
jqwGLNdb,jqwGLNdb,True
mCZaHCyo,mCZaHCyo,True
ODOvZG,ODOvZG,True
GEbam,GEbam,True
FANdShge,FANdShge,True
QlDoyGKZh,QlDnyGKZh,False
GILtjD,GlLtjD,False
kWNacfEYi,kWNacfEYi,True
lMKMXBanz,IMKMXBanz,False
qkpxVo,qkpkVo,False
YQlxtWF,YQIktWF,False
ZkQsu,ZkQsu,True
yXmrYHnwq,yXmrYHnwq,True
xydExcjc,sydEwcjc,False
bWiQvWyqh,bWiQvWyqh,True
YPDzmOIih,YPDzmOiIh,False
IFLRpQ,IFLRpQ,True
hsHzu,hsHzu,True
wHWMM,wHMMM,False
JXVqQ,JXVqQ,True
KWAmC,KWAmC,True
XWrLEQopl,XWrLEQopl,True
XGsFoWag,XGsFoWag,True
duPxmten,duPkmten,False
aXdqyXXJM,aXdqyXXJM,True
OFWhN,OFWhN,True
JwCPufowV,JwCPufowV,True
kVCsDh,kVCsDh,True
jWsjN,jWsjN,True
kdBasa,kdBasa,True
dgsQMwU,dgsQMwU,True
szitO,szitO,True
UhgKtV,UhgKtV,True
ljjVj,IjjVj,False
tywNndPSO,tywNndPSO,True
KZELDPr,KEELDPr,False
ZtRSz,ZtRSz,True
XegtJgA,XegtJgA,True
EUWjVkA,EUWjVkA,True
NIDqN,NIDqN,True
HqFjvH,HqFjvH,True
WTAIIEtJc,WTAIIEtJc,True
LwYYtrS,LwYYtrS,True
DIdOT,DIdOT,True
HyAPh,HyAPh,True
xkCLV,kkCLV,False
YVzcxNQRs,YVzcsNQRs,False
YPWIDOgT,YPWIDOgT,True
HRFEcw,HRFEcw,True
vRJUl,vRJUI,False
oVPzRO,oVPzRO,True
SrbCSLl,SrbCSLl,True
XxeLk,XseLk,False
gDOZSfI,gDOZSfl,False
YcqurTm,YcqurTm,True
hdBdewFYb,hdBdewFYb,True
lzkwFwvL,IzkwFwvL,False
YVTwvRGFi,YVTwvRGFi,True
IZHzCgXaS,IZHzCgXzS,False
XDkWvieq,XDkWvieq,True
XTGEZX,XTGEZX,True
eNRzy,eNRzy,True
OyxwF,OykwF,False
ZLoVM,ZLoVM,True
MxjdQfgc,MsjdQfgc,False
LJatgL,LJatgL,True
cVkLgW,cVkLgW,True
eUqFTnAb,eUqFTnAb,True
LcVsbm,LcVsbm,True
YMeYS,YMeYS,True
vOlpak,vOIpak,False
KVCPUY,KVCPUY,True
QnAxmO,QnAkmO,False
RUtUEA,RUtUEA,True
aCTXF,aCTXF,True
qVXuf,qVXuf,True
RoUgYAhO,RoUgYAhO,True
ofiAQrODM,offAurODM,False
KJLmlK,KJLmlK,True
mpaJBsh,mpaJBsh,True
KsGTZlq,KsGTZlq,True
zYZSy,zYZSy,True
Mmbjea,Mmbjea,True
UkiMJjWjx,UkiMJjMjk,False
XoVOaxR,XoVOazR,False
rBVGDy,rBVGDy,True
dDmofDZ,dDmofDZ,True
qiuFL,qiuFL,True
yOPIxsuhd,yOPlksuhd,False
plhxMV,pIhkMV,False
LNVow,LNVow,True
HTizOIJL,HTizOIJL,True
tItgRUz,tttgRUz,False
WkAROB,WkAROB,True
IpUsZpZv,IpUsZpZv,True
wtkSqebtI,wtkSqebtI,True
NJkgqQN,NJkgqQN,True
kDQLEav,kDQLEav,True
Rcgmm,Rcgmm,True
mefBL,mefBL,True
uLWIriBI,uLWlriBl,False
oGJpIM,oGJplM,False
fCDkGa,fCDkGa,True
JJwMc,JJwMc,True
Kxswcjfa,Ksswcjfa,False
itzBBGyp,itzBBGyp,True
XlDPmbq,XIDPmbq,False
PPZrvxeyd,PPZrvseyd,False
dnYefEYH,dnYefEYH,True
ATJsvO,ATJsvO,True
MfFvHGN,MfFvHGN,True
nIOpvGH,nIOpvGH,True
tVcGomTY,tVcGomTY,True
XoVGlqR,XoVGlqR,True
IIqwKsER,IIqwKsER,True
fgMzpP,fgMzpP,True
NBZgDrIU,NBZgDrIU,True
xFiHxSFo,zFiHsSFo,False
JBhzG,JBhzG,True
LOSvTxNsr,LOSvTzNsr,False
FSvxq,FSvkq,False
ytEEDw,ytEEDw,True
lXCbvnC,IXCbvnC,False
LrbamzKF,LrbamzKF,True
fjYUCB,fjYUCB,True
GvQNyrkVz,GvQNyrkVz,True
YfvBojKTZ,YfvBojKTZ,True
SFUXeCDj,SFUXcCDj,False
PPzdbtloZ,PPzdbtIoZ,False
yCToBD,yCToBD,True
GDSqdUu,GDSqdUu,True
JyJUfM,JyJUfM,True
BiSmk,BiSmk,True
drgCTJ,drgCTJ,True
ygvKGiP,ygvKGiP,True
zQFFzg,zQFFzg,True
ceBQJ,ceBQJ,True
oWZkxb,oWZkkb,False
YRSXfu,YRSXfu,True
cLimS,cLimS,True
SwunwR,SwunwR,True
vdCsX,vdCsX,True
OPdhD,OPdhD,True
srtUuB,srtUuB,True
VUAJO,VUAJO,True
vbpoHNS,vbpoHNS,True
VOkBra,VOkBra,True
yMRRKbk,yMRRKbk,True
mSBxZ,mSBzZ,False
uXnNLps,uXnNLps,True
jSjWXt,jSjWXt,True
RjUlst,RjUlst,True
RJBnY,RJBnY,True
kJNUoOMI,kJNUoOMI,True
PamPIk,PamPIk,True
YhSqZZRNS,YhSqZZRNS,True
KeySVqjaK,KeySVqjaK,True
LzvXlknST,LzvXIknST,False
pPaWrOwP,pPaWrOwP,True
xVZgl,zVZgl,False
XMAvHjB,XMAvHjB,True
gYDfEWf,gYDfEWf,True
bZmnCAz,bZmnCAz,True
SnAvXk,SnAvXk,True
jAVphi,jAVphi,True
AbLXmCUcR,AbLXmCUcR,True
TMrZWF,TMrZWF,True
FCBSRm,FCBSRm,True
vjTju,vjTju,True
seARoDvke,seAAoDvke,False
RDYznwTW,RDYznwTW,True
kVXtZlvLW,kVXtZlvWW,False
dlxvFQn,dIkvFQn,False
VMCDqFv,VMCDqFv,True
ANMOn,ANMOn,True
ucGDMzdL,ucGDMzdL,True
XvkkdvR,XvkkdvR,True
FTzYezup,FTzYesup,False
uwmlKRjru,uwmIKRrru,False
eLVzLiZ,eLVzLiZ,True
