actual,predicted,correct
vmgcSnK,vmgcSnK,True
lzwSjo,zxSSpc,False
knueIbZC,knuLLZZC,False
LiwBE,LtwBZ,False
TrXSreWI,TrXScrWI,False
zPOWDN,zPOWDN,True
TQEbhJ,TQEbhJ,True
fUQLryK,fUQUyyK,False
JXnOWmyDu,XNOOWmyDu,False
Nmgfdh,Nmgidh,False
FKeCMkEYq,FseSMKKSg,False
PhwLTqip,PhwLZZpp,False
VClwjT,VClyjT,False
kGdSqS,kGdSqS,True
ItaYiztH,ItrYzzHH,False
hTEBWoK,hTEBWoK,True
kctle,xuiis,False
LkDTPb,LkDPPb,False
QNjEvc,QXjjvc,False
XORZBsJh,XODZBshh,False
hCguzb,hGgvub,False
rjaRF,rjnRR,False
TUvUPVbE,TUUUPPvo,False
qoHvJrWvp,qdrruNNpp,False
NkaUvHvzP,NkaUvvxzP,False
HMJjcZo,HMjjoEo,False
aoJOA,aaJOA,False
tuuKIO,tuuKOO,False
IpIkpnVDn,vmmmmmRmh,False
AUQdb,ALQqb,False
QbRhiFxeM,OnRRTvvaM,False
EYblZkoaN,EftYYccaV,False
AgjyI,Agjvi,False
XfVFWT,VViifT,False
EpVDs,EplDs,False
lGKAgcMZa,lSAHggMZa,False
ClWeob,CMihnu,False
UdEZimkc,UdEETmkc,False
zHPBJNs,zHPBUNs,False
EExPEb,EZxPBd,False
mtChDw,mhOhDw,False
RnBoKNDwI,RnBbKKDwI,False
MlcEwOGAA,WHGGGQQAA,False
QgWnjobV,QgWijbbV,False
oQBgIxCb,oQBgkkCb,False
OxOUeyr,OxDUeyr,False
MmrXexHJ,MmmYxxnJ,False
WzAemx,Vuuzmm,False
tccju,UcqIz,False
CaKTumsrm,CXTTmmmmm,False
OmrIpMNBb,OmmjjVMBb,False
KUdzYis,KUUzYYs,False
dTBYj,dTBij,False
msojBF,mssjSF,False
VYQIO,VYQIQ,False
brcOFbSwW,bccEGBBeV,False
MtKjQpse,WWWQQpes,False
rZymdlShs,zZymdhPss,False
sJGiexkf,sJGlexxf,False
pVwXiM,pVwXMM,False
VTRtihUOz,VTPthbbCz,False
ViQCBI,vCCSSS,False
StrGgpZmo,SrGGggZmo,False
enzUonHfk,emLLonffk,False
YPxVUMq,YPvVUMM,False
bGRTii,bORTft,False
tRjiyCpRB,iRjjjppRB,False
mQslyVQ,nDSsVfQ,False
rITJK,rITIK,False
kmTrNH,kmrTvH,False
apLZQSnpc,apLCQSnpc,False
tzQgoKQ,tzQggKQ,False
JoZKBoo,JoZKBoo,True
JBHVmt,JBHVmI,False
UoNdf,UoNdf,True
foZrgKZeD,tzTTgZZeD,False
CRgDMsZKm,CGgBwgZZm,False
vmWSIEuL,vmWWSBuL,False
ZnOER,ZmOZR,False
ISIQC,tSSQC,False
ANkpHJYL,AMkbHHUL,False
tzVUsu,tdVsau,False
LkoSo,LkoSo,True
GTkuZhjz,GTTZZhjz,False
MXxBWllpi,MXxBYYppI,False
FoCwNvE,FcCwWwE,False
aEYEf,aEYEf,True
kXFXhoMvE,kXXXhoMvE,False
AzdzcPQLj,AzzzzPQLj,False
zxrPdJb,zxPPdJb,False
GlHnc,Gllno,False
TcyTfJ,TpyTJJ,False
BykkDu,ByuuJu,False
SjPPUP,SjPPJP,False
XRmUZU,XRmUZZ,False
XHIbnc,XHHhoc,False
IGAEk,lGAEk,False
hByNo,nSyji,False
khQDy,khQQy,False
AkjHFKE,AkjjFFE,False
PgKmblaJA,PgWmboIAA,False
YEFtO,YEFfO,False
ZbaTc,ZboTo,False
AmMAIgt,AmMXjgj,False
PeIHtR,PelHIR,False
gZpqHWUI,qZqqHHUU,False
ersGrznbK,evcGvzhhK,False
OgLsWm,jypuJm,False
hUtIc,hUllc,False
vUHWWoHMr,vUHWWddHr,False
WWAoPMfVb,MMAmRRttb,False
uzBjo,uzRjc,False
zhEViNx,zhEYNNx,False
wzjlHWRb,wujiiWRb,False
aoLXlqaR,zztttaRR,False
KefcRnMxf,AbfGnnxNl,False
dCwuTrly,dOwuTFyy,False
EyjXNC,EgVffC,False
EEbvjAcsF,EBbyjAssF,False
ecFSzNa,ecFSzNa,True
AxTzOMNku,AxoDDdMMw,False
YffEeGq,YfffaQq,False
hsYpkqIWz,mVMbqqWfz,False
TUJcbsZN,TUUdssZN,False
kTMTDkIV,pFFGGGMw,False
uHZHkk,ufOMMM,False
GdFpHGc,GaFHpHG,False
XOrfK,KCrWK,False
oiBbEXXUD,oBbbBXXUD,False
XNeJC,XNeJC,True
oDHREiDKX,oDRRBEDKX,False
uECekecrH,uOUueefrr,False
zrHlgdLe,zrHHgdLe,False
MuumMcRZ,MUumMMRE,False
TBwCvvh,TExOvvh,False
iUUUdC,iUUUdO,False
AuaTPp,AuuTPp,False
mHSxFSdNy,mHExEBSHy,False
dXkWtT,dXkWUT,False
DiKSgT,DNSgTT,False
VXfBi,VViFE,False
QLnxDi,QJnxDI,False
xSZHAt,xZLHAA,False
uGOFzNuB,uGOFENuB,False
MepGOQQL,MepGGCQL,False
UsOKXV,UaDAKV,False
XoSwglOO,XoSwgSOO,False
zmOvJFJ,zmOvUTE,False
DKiJKYihq,DXXYYYhqq,False
boaes,occes,False
xpRcfreo,xpRtfeeo,False
pQdWyjz,pOdWjyz,False
OdTOEGRfj,OoTTGGGjj,False
hLkBecc,hLkBeca,False
atKyFYm,zAvyjtm,False
dSddKvUC,dBddNvUC,False
NVELrc,MEZZcc,False
tldzROY,ttakRDT,False
QNQWxM,OlDOMM,False
PHcxAcUkc,PHxxUcUUc,False
gRXDuD,gRXCuD,False
aVYKHMPY,aVVKHHPY,False
jqKcB,jqloB,False
IEZWy,GEijy,False
ZgIEvIR,ZgLFvRR,False
AHNGeQT,ANNGGQT,False
udhvNd,uccAHd,False
ZbyuE,ZbyuE,True
mxURe,mxUPe,False
lNhzGg,UVnzGg,False
ItDJnWb,llSnWWb,False
VUCJhHtV,VUCJHHVV,False
cZUnxpcoF,cZfnxpooF,False
yKQxKET,yOOssZZ,False
XnVlkga,XoWWggs,False
uQkzHCW,uQkzHCW,True
nxCRoeM,nxCRoeM,True
csMwzyAW,csMwxyyW,False
ejwWRQ,cvwWQQ,False
dkDZDZrD,ckDDZZrD,False
OHTyYoA,OHTyYoA,True
ahrKFLReP,ahhKZZKeP,False
RegUmU,RegUmm,False
ViwVsBu,VVvVsBu,False
heBKMjm,heBMMjm,False
cdXadFQ,cXXdbPQ,False
GJdTvE,GIdivE,False
IdeIFYJ,taXPYUU,False
vorEP,vorEP,True
PUhHB,PUhHB,True
ZdutBDqNQ,ZztSGSmOQ,False
uQwLycSfS,uOUyyyySS,False
jbCacTf,jbOasTT,False
YsjhXDgb,YsjhXZDb,False
zkcBBmMi,zAaBBmMM,False
TZcCI,TZaCC,False
lgAIlboq,lgklbbqq,False
sJOIwQ,sUDlwQ,False
nXLQL,nXLQL,True
XHIarnEa,XHHmmEEa,False
zKcsLcb,zKczLzb,False
ZbEDY,ZbBZY,False
maECF,maCFF,False
YVAiycLZX,YVXtquZXX,False
HPukKC,HPUkKC,False
RYKHZ,BRHHE,False
MaqLoNpd,MaqLoWpb,False
mCdZxjb,nCcccjj,False
SJQQWuBc,SJQQWJBc,False
RejmMq,RejmNq,False
FFAkYHDWY,FAAxYYDWY,False
BdhpGrh,BbhpGrh,False
mwlcBz,mwiaBz,False
SBROwwvjX,SBRRwwwyX,False
HkQJpV,HkOJoV,False
doUNKrDCJ,dbUNKhCCJ,False
RnLdoz,RnLzzz,False
UJwNT,UUwWT,False
WTkxLWs,WVZzLWs,False
fLfknUayM,fLZkoUUyM,False
onggokJ,ongggkJ,False
DObAZA,DObAZA,True
JFYTvUojK,JFTTYJopK,False
DTTTTPd,CTTFPPS,False
xipmZBNJ,xjmmZEMJ,False
INVezOMu,YVVeOOMu,False
sFhlNpr,sFnWppr,False
ZzgvIFFZ,ZzgvFFZZ,False
FGNJo,FBfUb,False
MaSHL,Ncdll,False
pGEBhTK,pGEBhTK,True
pLEObPu,pLZGbPu,False
iBJeowj,iBJeewj,False
NKvwbPVP,WWwwbVVP,False
uLqQN,uLqQN,True
CJTCtbBj,CTTDdBBj,False
edkhY,edkhY,True
YpUTC,YpUTC,True
JQupwks,JQupwks,True
YrGDI,YaOOl,False
pHLRylZ,pbbByyE,False
YIjOH,YYjOH,False
zIyuIj,zjyJjj,False
ViseCC,VIccCC,False
fPVHGuLp,fPHHGuUp,False
psQkWJmt,psQkMMmr,False
UzoIUA,uscJAA,False
yPpafj,yPopfj,False
aJIKznXS,aJlXnXXS,False
ojrqEC,cjqqCC,False
LLktwdtMS,LLkxzdVVS,False
UPJxROWHH,UDDxOOWHH,False
AQNtrXc,AQVrcXc,False
pmmdPxm,pmmcrPm,False
HqdGMVyoT,HqpGMVypT,False
mJNDJeda,mNDDLdda,False
LIdhAbzVT,LLhhbbzVT,False
FSzEmU,FEzFmU,False
LssYRFUO,LssYPjCO,False
QKmYW,QNmiW,False
rJEch,rJEEh,False
dnNHKKJG,drNHHKNG,False
QZbyN,QZIyN,False
jjKIQW,jjiiOi,False
oCxlFZz,oCxlFZz,True
eIXhCUOHe,eXXhCUOHe,False
IodOSC,lddSSC,False
mRVNRrB,mRVVVvB,False
jziTgQB,jzfTgQB,False
dBkmTYp,dBkmTTp,False
WvTZzB,WvTZzB,True
xurkapXF,xuxkopXF,False
Nkyjd,Nkyjd,True
ESGck,EEGck,False
CyYDlQo,CyYTQQo,False
aekizVY,cekzzVY,False
eVtvAxK,ctwwxKK,False
zNMsiKs,zNNssKs,False
oYqYZtRjo,oYqYZZBjp,False
EtHyKPy,EYHyyKP,False
JJDOPBQA,JUDOOOQA,False
IyRaeKZR,yFPeXXRR,False
KvPpq,KvPpq,True
APsOHYX,APsPYYX,False
PYUsQ,FffaE,False
XdibrpZOs,XdbbppDOs,False
lcDmQQx,IzOmQQx,False
eswPNKQkP,eswPPKQkP,False
TjAlpdhsy,TjjLbbbsy,False
XZiha,KZFve,False
OHDEIhR,OHDDhRR,False
mSrMEHV,mSmNEHV,False
WNgGUvru,NNgGGvvu,False
WAsSZ,WAsSZ,True
AcfpAMq,AofpAMq,False
Xcusq,Xazxq,False
ElGufIJAu,EfGufJAau,False
ZQJvkNobZ,ZQfvwdbbZ,False
JdONcDKtJ,JdONcDKKJ,False
oQCeN,cOOsW,False
yJcenc,yJccnc,False
zMjJRMH,zVjjRKH,False
PISAq,PPBkq,False
MKqBS,NKqSS,False
VHPrt,VMPrt,False
LWTEdhALz,UWFRKAALz,False
mQpqaVj,nZCoppj,False
UKurZfKiq,UMtuEEtfq,False
TajddZb,TgjqoDo,False
ZwxLv,ZwxLv,True
OlXmYM,OYXmYM,False
ELlQLR,EILuRR,False
WzbJlCiy,YeesJCyy,False
nnnlztMF,nmmudMFF,False
WNFaKH,WVFaKH,False
AwdImwwQs,AxnnmwwQs,False
ktlpuicW,kiipuLoW,False
GlDCEmC,OUCZZmC,False
aNFrJ,aWFoJ,False
qabdnloQl,qdbbhieQI,False
ROfugizIb,RPfgggzbb,False
whsUhFRM,whsLhhRM,False
MDwvvORW,MDwwvOOR,False
DExPyrhq,DZxPyhhq,False
KmHQg,KmHQg,True
fvnvyFD,frvyyTD,False
KMjrv,KMjiv,False
UfoPCwd,UfbbPvd,False
PlXJMYzIO,PXXXYzzOO,False
higFrKsQP,HjjfhrnsP,False
yMzPA,yMuBA,False
ZdMGsi,ZdWOsi,False
mWJXa,mWJXa,True
gUjpexzzs,gjjgxxzss,False
OTSNv,OTSNv,True
FIlMVEqlw,FVMVEEdww,False
NsoUQJ,WeaLQQ,False
fiBMI,iSiMW,False
wndjuP,wnijuP,False
WSRYRMhj,WBRPRMhj,False
lkIXv,IkkVv,False
hmMVzCCb,hmVMzZCb,False
BSyBz,BByBz,False
sqjJd,sqjdd,False
DvIGVa,DvGGVa,False
lETEtquv,IITFIqav,False
zuusOL,zuusOL,True
zHMbePamt,zNMbePemr,False
OWSUWU,OWSUWU,True
rQXSWP,rQXXWP,False
TdRfGB,TdHffB,False
KfnrxH,KhnwHH,False
FetrM,FerIM,False
AHeEUSs,kKcELCs,False
JfxWYxwPd,JvvWWxwPd,False
nxStV,nxStV,True
qhgYf,qngYf,False
YqNoRHq,YqWcRPc,False
jllgKDk,jjggXRk,False
wnmbvmvir,wmmmVmvvr,False
mSrMYKZ,mSziiWX,False
OVWKmDFPM,DWWKmmPPM,False
nMlvM,rtMMM,False
DUltvzJN,DiiivzIN,False
tvaRLs,tvnRLs,False
Dljvkm,Djjxmm,False
PbDeESUx,PDceESSL,False
hbipun,hbbuJr,False
rAOQXn,rAQQXn,False
CUbaklpdB,CUbAkkppB,False
rGKLU,rGKUU,False
lHqKd,ltcKK,False
RISZM,RYSXN,False
GjCHUj,CjJJJj,False
QEmWbpEV,QEmWddEV,False
sZwgR,sJugR,False
YHThmec,YHTHmee,False
VwlbE,VwibE,False
Kvcccp,Kvcccp,True
KHjaatrk,KHjeeerk,False
bwyJU,bwyJJ,False
YyXudse,Yyxzdee,False
xxycWKRyL,xxyrWKFyL,False
gbmuzTZS,gbmuzZZS,False
rlDDtPU,rIDPPDU,False
oDVpvL,oDVpvL,True
mKlbyLLci,mKtyyyzcE,False
QaTlhTci,QqThTTcl,False
wrSzPACei,wrzzPGCee,False
pTNrKQiDg,pTVrKKOQg,False
TNzVREu,TNvVREu,False
uvcqpx,uvoqqx,False
NORhW,NORdW,False
sQDUlX,sQOLJK,False
PPgygA,PPgygA,True
ttdcJade,JNcLLcce,False
kcCbRKSK,kcCbKKSK,False
pTctNmgx,pTcYNmgw,False
BjCkBdQD,BjkkBBOO,False
axayW,axzyW,False
hfbcxT,hfbaxT,False
fGjXUHf,tCjXJHH,False
ScJxMc,ScLMMc,False
QUevrxfW,QUervvVW,False
wmprtdEVh,wmppibEHh,False
pzfnIUDuC,pxnnllDuC,False
invwkYd,imvwXYd,False
JGcbr,JGopy,False
RTrpU,RTrpU,True
avDNijC,avDWijC,False
LBXzu,LBXzu,True
hybbqzDW,hybbqxDW,False
HuDGFWN,HuDOFWW,False
GdAYm,GdAYm,True
dEfnun,dEimum,False
NcwoExE,NowoExE,False
QeIxwsWU,QsrxxsWU,False
anihjwvkw,anhhjwwkw,False
BKqPNd,BKcPNd,False
AvPuAC,AvPuAC,True
nzilPaMDi,nzllPaMDi,False
OtxPJ,OtxPU,False
SLRNh,SLRNh,True
xiVqzIhKo,xVrqzIKKo,False
wduWzPwn,wzzWWzRw,False
gVThVRntE,gfPPPPmdZ,False
kKLrkfBxO,kKtxxfBxO,False
wlfWKteeY,wffKKfeeY,False
Wuhnjjc,Wuhhjjc,False
ggJDyKfzK,guUDjyKKK,False
aaXQlSc,asXjSSc,False
vdgmBP,vdgmmP,False
eOXAOfR,eOXXOOH,False
YgMeW,YgWeW,False
VmUgW,VmUgW,True
JfvGTRJiQ,uvxDDDDDD,False
elYolR,eYahRR,False
XiRJIrrh,XFkrrrrr,False
FgzVeWK,FpctaaW,False
OkSipkxM,OASppkkM,False
VnDgXSUP,VoDgASUP,False
GJJRomi,GJJRomi,True
HFeWVVoM,VfrYYYia,False
PfDeEROd,PTDeDOOd,False
Xmlhmt,XmJmnt,False
mQkiejhcm,mQkijjiom,False
aagWGtC,aagWLCC,False
aLRFQ,aLRPQ,False
RnByi,RnByj,False
GjiXNDlx,CjjXXDxx,False
zuRhN,zuRhN,True
SVVTTNdm,SYTTTiim,False
blOquLA,bOOuuLA,False
CZdnxbQ,CZrarwQ,False
qFeBRYQij,qFePPYYQj,False
AcNIIBvS,AcMlIvSS,False
JKUGLZeE,JMUGLZsE,False
SWetW,SWeWW,False
SfhSaFScH,EfhhdzBzH,False
XvbbhGEko,XvbbbGEko,False
ZQgJcMy,ZQqqMMy,False
mOYwQvdk,mOOwQOdk,False
yMZTjugK,yMZZfjgK,False
jxPEW,jxPFW,False
XgEpBKl,XgjnRRl,False
uQXXl,uQXXI,False
ndufIMm,mootMwm,False
qDYygg,qDYvgg,False
vGcmP,vGomP,False
IwzkJpFj,VeooopTT,False
lUGbDTFO,UUOoTTTO,False
ywuJqP,ywuJqP,True
WyogYhfgc,NyggYfhgc,False
oMWsbwE,oMWsbvE,False
Psmcl,PsmcI,False
CUOtcEE,CUCOccE,False
NjFCXBCV,NjFXXGVV,False
riExlB,rFElBB,False
VGiQFjG,tCCOjjG,False
ZLEZQgwyw,ZLLZQgwww,False
KPCJxTIuV,KPCJJTTJV,False
rIftlQ,vffQDD,False
QkRFWOu,QkRFWCC,False
mJAlqAHTC,mAAAAAHTC,False
yoZseaco,yaZaeeoo,False
UcApsQvL,UbbqqQvL,False
syuvlFTQQ,ayyvFFFQQ,False
zJOjhztH,zUOjzzHH,False
qsGXwhCzt,qeSXwhOht,False
dAjda,oWjls,False
sVmUaDqH,sVmUJDDq,False
aGquAcCV,oGqqAcCV,False
NkrtR,XMufS,False
eRLQXqi,ePQQXqi,False
ndlbrEk,ndscRRr,False
AOcfgXxco,AOfggXxco,False
zqaioSp,zqrtpSp,False
UoxtvqjrG,UoxxzdqfG,False
rNSCpxPWW,rKSSpxPWW,False
QhCzA,QhCzA,True
jUcyusI,jUcyusI,True
SOIFNL,SOfNNL,False
wKBLENfDF,wKEEENWDF,False
EbgqTCsIQ,EbpgTTssQ,False
rcZKHIc,rzZKHcc,False
MfsPM,MisPM,False
dMWWYL,dMWWWL,False
qjWcCB,qjWcOB,False
ZsLQTj,ZsLQTj,True
yeJFlLAw,yeFFlLww,False
aOiyaJh,aOyyJJh,False
KqSlc,KqSIc,False
HpRfOh,tqRRRm,False
ajauBdTG,qjaBBITG,False
jHwIUg,jHwvUg,False
qQUHXAhh,qQVHHAhh,False
Xarim,Xarrm,False
JAwOg,JAwCg,False
vFAbHUu,vFAAHUu,False
JaRvtUdbV,JaRvJJJbV,False
VFnITrQC,VPmYTQQC,False
dslXhQVZr,csXXhQQZr,False
hXebmE,nXeemE,False
ntsIxtQlx,rxKtuOwxx,False
extDKGtUZ,axKTDQdiZ,False
xnlUypx,xnUUpxx,False
LTdBq,LFtBq,False
tmraf,jmmrf,False
eGHIz,eGHHz,False
CNVhJFVD,CVVnVVVD,False
CKdHgJKB,CKHHggNB,False
Cmcyj,Cmcyy,False
FUabmDV,FUUamDD,False
MeFrppEK,MeFFppqK,False
OmdCOB,OmdOOB,False
NJpID,NJpJD,False
fDLyT,fDlyT,False
vtxnEbNPg,vxxnZSSPg,False
bBkbzd,bRkkdd,False
oyOTsyX,oyOTsyX,True
roHNiG,rbHMGG,False
FuVjhQtSk,FuVjhQQSk,False
WGEYrHbr,WGEVVbbr,False
toHitoRb,totttoBb,False
YjkEU,YjkEU,True
CLGYWydog,CtCtWWWqq,False
SgBlhRF,SgBHhRF,False
hnTxDaJH,hnTDDaJH,False
zTgvdzUNU,zTyzzzUWU,False
sPBxpoevm,sRDxooevm,False
GmTrjvItO,GmTiiiiiO,False
jwOmsmnKt,jOmmsmmKt,False
RgHtN,RgHHN,False
FZTSz,FZTSz,True
fPAka,FFkks,False
ImSQAfU,lmPQAfU,False
yaRhz,ypRnz,False
lHaXFY,iHsXTY,False
mGtlNdDE,mOOMiicE,False
neAEe,neAee,False
kEwUtUllL,kEwUUUILL,False
XYDSsTSA,XYDSsSSA,False
iOQRqqyQ,iQQRqqyQ,False
BEbcfXT,BBbarNT,False
WyrXRn,WyrXRn,True
hqYDhHFde,hgDDhHHEe,False
AEFxsaHY,APFveeff,False
KLMVFXru,KLMVFYru,False
yGSbeNAS,yGSeeNMS,False
EvzJXhGi,EvzXXbCi,False
XLGMNDhpZ,NGDUOBmzE,False
XQlkz,XQkkz,False
DGQxsaZ,DOQkxeZ,False
oyOPS,cyPfS,False
ZkkFduUpQ,ZkFFdUUpQ,False
tBZKGR,tZZKRR,False
afihkd,sYrHdd,False
zmIleP,zmleeP,False
BSZZl,CSZZl,False
EEhuNZ,EEnuXZ,False
GzSLLvgu,GzSLLvgu,True
ggSkmF,ggSkmF,True
zxpEBVdO,zvcDBddO,False
TPQsrSb,FQGssSb,False
QgcwqxQKM,QgqwwxQMM,False
pxHNh,ovWWh,False
dAmkF,dAmkF,True
deYmun,deYmmn,False
LBGnlYfz,LSSoWTuz,False
gggWrVbz,gggWVozz,False
AnZce,AnZee,False
YdLbfT,YaLbff,False
BSfMOk,BBYMOk,False
guZTEJVRD,guTTZJFRD,False
uRfbIr,uRbbrr,False
YgczlrKE,YgzzrrKE,False
jGSOHp,jGGGHb,False
wvNmLw,vvWnLw,False
mXmVpgBsI,nthMtqqSd,False
eVcldkK,cVddkKK,False
zWHYj,zWHYj,True
nnVKNbqSE,nnWWKKpSE,False
kzILr,kzILr,True
vDXIeMVK,vDXXeVMK,False
kWsqG,kWsqG,True
qbgaBoK,qbgaBoK,True
bYIsPF,bYYsPF,False
RSgNH,FSgHH,False
yKvCVqnD,yXvGYqqD,False
ZVDthwgYe,ZTDHwxggs,False
yvNjYiFrq,yyjYYFFqq,False
phvTXOzb,phvYXOzb,False
YIqcbg,Ybcbgg,False
KoMKNVJYF,HteVVVVPF,False
oVyUSk,oVyUBk,False
gdSIDlzw,pMVOCIww,False
TeOzBPt,TeOzBPl,False
wCPCYSDoR,wCCOYYBoR,False
HuaJJ,IcakJ,False
cHdyotQhh,dryyypOhn,False
iJnugGPm,JrcggPmm,False
XeNQfopeA,XsfOffees,False
hCKSLb,hCKSLb,True
BDURqs,BDURQs,False
wRSih,wRSih,True
XpcKwbS,XpoKNbS,False
GjAUm,CjLLm,False
vQOGTox,vQQGTox,False
NVwfYlOtN,NVwYYOONN,False
gvgOqepCL,gvOOqqqCL,False
XZRIo,XZRlo,False
JERiRBhe,JBRRBRhe,False
OdpaayeeD,OppayyeeD,False
SWkDFe,SWkDTc,False
FPlCSacQg,FTCCSccQg,False
HJZis,HJZss,False
WYmyLLfH,WYmyLLtH,False
vScOxephy,vGOOxsppy,False
HnqpC,HmqqC,False
FBmlGUtPu,FDmUUUPPu,False
UygTcW,UygTTW,False
dXrEdO,dXXEdO,False
rYykWUI,rYyxWUI,False
CgsMH,GgsMH,False
OAJDGb,OAJDGb,True
ZLMAV,ZUAkV,False
kyMQypCLI,kyMQypCCU,False
BQMAaRufA,BQMAaPrrA,False
tVCBz,tVOBz,False
ytWbSyM,yNWbSyM,False
jEnZqA,jZmZqA,False
PTuJp,PTuJp,True
goFFAV,gcFFAV,False
dtNcAH,dWVdHH,False
zTSUWlYjB,aTZlllljB,False
cSBKsvlk,cSSSsvVk,False
lDDTNWH,IDDTWNH,False
PIcoNW,PlcoWW,False
HNbLdjyIP,HNbLLjyvP,False
GyrHNT,GyrVVP,False
nIGBQreY,rXDDssTT,False
qDPYpG,aDPYcG,False
RyEgPJL,RyyyRlL,False
Horzb,Hnrzb,False
YUmQhcsX,YUmGGdsX,False
BpMzCMBj,BpMkCMQj,False
xGkBmzcXP,uDkRmzzVP,False
WiKbm,NNbmn,False
EZLKalyYS,EZLAbYyYS,False
sAhXSVAk,aXoYPNkk,False
hlhEyyQp,hhhbyyBp,False
BlThVumz,BFfYimmz,False
RMePYwOg,RKePWwOg,False
BqkNQ,BqkVQ,False
MBiDBkV,lIUBBkV,False
qzlmA,qzlmA,True
vhDcxBS,vhDxxSS,False
hAuAEJ,hAAAEJ,False
cgRhzx,cgRhxx,False
SskLCanmg,SxAAGcmmg,False
yPqLVLUuF,yPrzuLuzF,False
ULvLUSge,LuuLuEgq,False
UeEAf,UeEAf,True
ynefYaYyQ,peeddXwyQ,False
rxcTRNZD,rIbTKKbD,False
SpCEjYb,SpCEjYb,True
dqfVD,uqVDD,False
oKvHZrtIm,oNNHEztmm,False
SeYwqfvum,SeVVpfvvn,False
LByTTTk,LByTTTk,True
HJPjcgKK,HUPrggKK,False
BDTqq,BDTqq,True
rMlNkGhGM,wWKMGQQMM,False
GfmFgc,CfnFgg,False
HUevKprg,HLeeNshg,False
BrXQJvZAb,BxkQTxZZb,False
flOExPe,IDDBBBe,False
ZLspu,ZLapa,False
eiLWKtqx,eLXWKoqx,False
oFJVOQroK,oTVVOQooK,False
XEDWMjmRn,XZDMMMmRn,False
eCxpMff,eCxpMff,True
vmyOu,vmyOu,True
VHzxxSCNt,VHzxxCCWt,False
mqWWOPcl,mqWWOPcr,False
TwxWCIbM,TwxWOObM,False
ErkPQjdCp,ExxPPjjQp,False
JbaXnU,pabYvJ,False
iCKschE,tCNsahE,False
vEvcpErX,vDuqqqFX,False
nOlfxZ,nOfxZZ,False
quvlRJwT,uJawwwwT,False
UKlksLU,UNVssLU,False
farMGA,fewMGA,False
RcUNx,RcUVz,False
FEwbQWeT,EkwuONee,False
FyFez,FyFez,True
kNbVngU,kNbVhpU,False
ctdHaIjN,ctdHejjN,False
yjZkkKj,yjZkkMj,False
hAxNCLcoX,hwKNDCccK,False
ttbvW,iiovW,False
dVdzRBS,dNdzBBS,False
RLdPAW,PzzBRM,False
hhnVKGJe,hhnNAZGe,False
CIMcZ,CJMoZ,False
swpiLJxD,swpiJLxD,False
mHfvBgetU,nfvPBggIU,False
oxZiGEGPV,oxZZGGGPV,False
IrAKXAjU,lxXXXAjU,False
QDWvUwMsq,QDWvvvwsq,False
XfQLQAy,XfQQQAy,False
oiXEXnR,cYXXXnR,False
FqwvBNJwX,FqwvBMwwX,False
cWVWAp,cWWWNA,False
vFjdmREx,vFEgmEEx,False
eOsgh,eOggh,False
NTaUQu,NTuiOu,False
JtBllK,JIBIKK,False
DvLaYwMvz,DvuLrWvwz,False
qXokj,cXokj,False
dIQXqQVrj,dtXQqQVcj,False
WBmnpX,WBmmpX,False
nvqWltXKr,nvqWIXXrr,False
HLnKnHJl,HLhXhHjj,False
WXMihi,WXMhfi,False
VbnujFu,VbhujFE,False
IJmpqg,JJmpgg,False
VdNUp,VbWUp,False
eCZKJNW,cCCXIXW,False
DDLhYF,DDLhYF,True
DWVmwUBqL,DVWmvuuBj,False
JJMQLS,JMQQLS,False
wvEngcJi,vrTrqqct,False
JmbrDvW,JmhbDvW,False
QnLCCO,QnLCCO,True
dxxkGmn,dxxxDmm,False
kzqKwj,kzqKwj,True
LJTDHFbn,LUTTHHbn,False
KQGMY,KQGMY,True
GAtuupS,GAuuupS,False
iDxPF,iDxPP,False
orDdl,uDdVv,False
YFrDwmzb,YFrvwmob,False
yAjrpb,yAtrpb,False
EtcgMAyb,EIqgMkyb,False
rcebZAQTH,reebZAUPH,False
Wwdoak,Wwdbbk,False
LqdkHSqhn,LqzkHBShn,False
OIICvCb,OICvCbb,False
OszEAiwC,OszEiwCC,False
ZHEVila,ZFFfVee,False
UpQMb,UpQMb,True
oqvOF,puvOR,False
nnZsiUkaJ,nnEZJJsaJ,False
YJlpYFziq,YUpYYFqqq,False
ZACqxGbh,ZJZaaaEm,False
WFhAMSx,WYhKXSx,False
LiXBCF,LXXCFF,False
nJjXA,bvjjK,False
NPuryOnwS,lPPyQOmSS,False
XMmMxDlzH,XNmMkDzzH,False
StsLu,SAsJu,False
uIdYA,utrWK,False
NuszqB,NuzzqB,False
ATNUBDL,AVVUBDu,False
mpEgVD,mmEgVD,False
WwrcZldjx,WwwzLdjxx,False
uUGpNMYuI,uUGpWWVuu,False
ifnwRL,YhhrDl,False
FdIjxKxn,FepMKVvv,False
NupGJcsO,lJppilss,False
mGpPYJrIV,mCpPYYhVV,False
mJXhDYxh,mUXbOYxh,False
ipDRM,ipDRM,True
rhBZYYMsX,nhBZYYXsX,False
AkrJC,AktJC,False
eZmQNWM,aZZEiMM,False
QvskWAvOo,QewwWwwOo,False
sFpzUgn,sPpgLgn,False
XTUTv,xXUTv,False
yindXC,yinaXC,False
hTEdx,nkkss,False
Wroskx,Wrcskx,False
pxCbO,pxCbO,True
MSCWPZ,MGCWPZ,False
